Symbol,PN,Type,Date,Volatility
SPY,84398,QMLE-Trade,2003-5-20,0.162983
SPY,84398,QMLE-Trade,2003-5-21,0.164019
SPY,84398,QMLE-Trade,2003-5-22,0.131634
SPY,84398,QMLE-Trade,2003-5-23,0.106995
SPY,84398,QMLE-Trade,2003-5-27,0.128841
SPY,84398,QMLE-Trade,2003-5-28,0.145009
SPY,84398,QMLE-Trade,2003-5-29,0.155102
SPY,84398,QMLE-Trade,2003-5-30,0.147704
SPY,84398,QMLE-Trade,2003-6-2,0.140509
SPY,84398,QMLE-Trade,2003-6-3,0.151811
SPY,84398,QMLE-Trade,2003-6-4,0.13024
SPY,84398,QMLE-Trade,2003-6-5,0.151374
SPY,84398,QMLE-Trade,2003-6-6,0.181298
SPY,84398,QMLE-Trade,2003-6-9,0.130242
SPY,84398,QMLE-Trade,2003-6-10,0.134876
SPY,84398,QMLE-Trade,2003-6-11,0.126471
SPY,84398,QMLE-Trade,2003-6-12,0.143527
SPY,84398,QMLE-Trade,2003-6-13,0.141725
SPY,84398,QMLE-Trade,2003-6-16,0.12243
SPY,84398,QMLE-Trade,2003-6-17,0.13893
SPY,84398,QMLE-Trade,2003-6-18,0.153082
SPY,84398,QMLE-Trade,2003-6-19,0.135747
SPY,84398,QMLE-Trade,2003-6-20,0.13468
SPY,84398,QMLE-Trade,2003-6-23,0.116916
SPY,84398,QMLE-Trade,2003-6-24,0.129091
SPY,84398,QMLE-Trade,2003-6-25,0.160992
SPY,84398,QMLE-Trade,2003-6-26,0.131183
SPY,84398,QMLE-Trade,2003-6-27,0.137255
SPY,84398,QMLE-Trade,2003-6-30,0.141949
SPY,84398,QMLE-Trade,2003-7-1,0.16903
SPY,84398,QMLE-Trade,2003-7-2,0.128834
SPY,84398,QMLE-Trade,2003-7-3,0.227264
SPY,84398,QMLE-Trade,2003-7-7,0.118965
SPY,84398,QMLE-Trade,2003-7-8,0.127709
SPY,84398,QMLE-Trade,2003-7-9,0.145963
SPY,84398,QMLE-Trade,2003-7-10,0.130174
SPY,84398,QMLE-Trade,2003-7-11,0.130844
SPY,84398,QMLE-Trade,2003-7-14,0.149789
SPY,84398,QMLE-Trade,2003-7-15,0.167697
SPY,84398,QMLE-Trade,2003-7-16,0.14563
SPY,84398,QMLE-Trade,2003-7-17,0.158958
SPY,84398,QMLE-Trade,2003-7-18,0.122822
SPY,84398,QMLE-Trade,2003-7-21,0.128092
SPY,84398,QMLE-Trade,2003-7-22,0.175957
SPY,84398,QMLE-Trade,2003-7-23,0.136897
SPY,84398,QMLE-Trade,2003-7-24,0.163874
SPY,84398,QMLE-Trade,2003-7-25,0.158729
SPY,84398,QMLE-Trade,2003-7-28,0.158821
SPY,84398,QMLE-Trade,2003-7-29,0.187045
SPY,84398,QMLE-Trade,2003-7-30,0.134545
SPY,84398,QMLE-Trade,2003-7-31,0.176743
SPY,84398,QMLE-Trade,2003-8-1,0.163251
SPY,84398,QMLE-Trade,2003-8-4,0.171512
SPY,84398,QMLE-Trade,2003-8-5,0.175937
SPY,84398,QMLE-Trade,2003-8-6,0.171394
SPY,84398,QMLE-Trade,2003-8-7,0.146379
SPY,84398,QMLE-Trade,2003-8-8,0.110092
SPY,84398,QMLE-Trade,2003-8-11,0.117173
SPY,84398,QMLE-Trade,2003-8-12,0.111839
SPY,84398,QMLE-Trade,2003-8-13,0.116223
SPY,84398,QMLE-Trade,2003-8-14,0.117632
SPY,84398,QMLE-Trade,2003-8-15,0.0820413
SPY,84398,QMLE-Trade,2003-8-18,0.0855058
SPY,84398,QMLE-Trade,2003-8-19,0.102459
SPY,84398,QMLE-Trade,2003-8-20,0.103876
SPY,84398,QMLE-Trade,2003-8-21,0.134548
SPY,84398,QMLE-Trade,2003-8-22,0.121432
SPY,84398,QMLE-Trade,2003-8-25,0.109526
SPY,84398,QMLE-Trade,2003-8-26,0.143796
SPY,84398,QMLE-Trade,2003-8-27,0.0652411
SPY,84398,QMLE-Trade,2003-8-28,0.100457
SPY,84398,QMLE-Trade,2003-8-29,0.0941703
SPY,84398,QMLE-Trade,2003-9-2,0.138617
SPY,84398,QMLE-Trade,2003-9-3,0.136354
SPY,84398,QMLE-Trade,2003-9-4,0.104087
SPY,84398,QMLE-Trade,2003-9-5,0.116292
SPY,84398,QMLE-Trade,2003-9-8,0.104358
SPY,84398,QMLE-Trade,2003-9-9,0.0920903
SPY,84398,QMLE-Trade,2003-9-10,0.1035
SPY,84398,QMLE-Trade,2003-9-11,0.100633
SPY,84398,QMLE-Trade,2003-9-12,0.117109
SPY,84398,QMLE-Trade,2003-9-15,0.0892969
SPY,84398,QMLE-Trade,2003-9-16,0.0880496
SPY,84398,QMLE-Trade,2003-9-17,0.0876442
SPY,84398,QMLE-Trade,2003-9-18,0.09462
SPY,84398,QMLE-Trade,2003-9-19,0.0896915
SPY,84398,QMLE-Trade,2003-9-22,0.103743
SPY,84398,QMLE-Trade,2003-9-23,0.104083
SPY,84398,QMLE-Trade,2003-9-24,0.134524
SPY,84398,QMLE-Trade,2003-9-25,0.1345
SPY,84398,QMLE-Trade,2003-9-26,0.161088
SPY,84398,QMLE-Trade,2003-9-29,0.120044
SPY,84398,QMLE-Trade,2003-9-30,0.183544
SPY,84398,QMLE-Trade,2003-10-1,0.126903
SPY,84398,QMLE-Trade,2003-10-2,0.123463
SPY,84398,QMLE-Trade,2003-10-3,0.142131
SPY,84398,QMLE-Trade,2003-10-6,0.0826231
SPY,84398,QMLE-Trade,2003-10-7,0.120146
SPY,84398,QMLE-Trade,2003-10-8,0.0997134
SPY,84398,QMLE-Trade,2003-10-9,0.120519
SPY,84398,QMLE-Trade,2003-10-10,0.0922407
SPY,84398,QMLE-Trade,2003-10-13,0.0785869
SPY,84398,QMLE-Trade,2003-10-14,0.0914496
SPY,84398,QMLE-Trade,2003-10-15,0.103669
SPY,84398,QMLE-Trade,2003-10-16,0.108397
SPY,84398,QMLE-Trade,2003-10-17,0.113167
SPY,84398,QMLE-Trade,2003-10-20,0.0981749
SPY,84398,QMLE-Trade,2003-10-21,0.0903147
SPY,84398,QMLE-Trade,2003-10-22,0.0966154
SPY,84398,QMLE-Trade,2003-10-23,0.116418
SPY,84398,QMLE-Trade,2003-10-24,0.130345
SPY,84398,QMLE-Trade,2003-10-27,0.0920542
SPY,84398,QMLE-Trade,2003-10-28,0.097412
SPY,84398,QMLE-Trade,2003-10-29,0.107876
SPY,84398,QMLE-Trade,2003-10-30,0.112387
SPY,84398,QMLE-Trade,2003-10-31,0.0986209
SPY,84398,QMLE-Trade,2003-11-3,0.0849987
SPY,84398,QMLE-Trade,2003-11-4,0.0756471
SPY,84398,QMLE-Trade,2003-11-5,0.0987356
SPY,84398,QMLE-Trade,2003-11-6,0.105827
SPY,84398,QMLE-Trade,2003-11-7,0.106603
SPY,84398,QMLE-Trade,2003-11-10,0.0810929
SPY,84398,QMLE-Trade,2003-11-11,0.0777241
SPY,84398,QMLE-Trade,2003-11-12,0.0823274
SPY,84398,QMLE-Trade,2003-11-13,0.0974427
SPY,84398,QMLE-Trade,2003-11-14,0.104606
SPY,84398,QMLE-Trade,2003-11-17,0.118807
SPY,84398,QMLE-Trade,2003-11-18,0.115104
SPY,84398,QMLE-Trade,2003-11-19,0.100618
SPY,84398,QMLE-Trade,2003-11-20,0.133671
SPY,84398,QMLE-Trade,2003-11-21,0.109451
SPY,84398,QMLE-Trade,2003-11-24,0.0755356
SPY,84398,QMLE-Trade,2003-11-25,0.0987672
SPY,84398,QMLE-Trade,2003-11-26,0.0982175
SPY,84398,QMLE-Trade,2003-11-28,0.0639712
SPY,84398,QMLE-Trade,2003-12-1,0.0944368
SPY,84398,QMLE-Trade,2003-12-2,0.0932728
SPY,84398,QMLE-Trade,2003-12-3,0.098038
SPY,84398,QMLE-Trade,2003-12-4,0.0880292
SPY,84398,QMLE-Trade,2003-12-5,0.10475
SPY,84398,QMLE-Trade,2003-12-8,0.0818824
SPY,84398,QMLE-Trade,2003-12-9,0.102248
SPY,84398,QMLE-Trade,2003-12-10,0.0982259
SPY,84398,QMLE-Trade,2003-12-11,0.0955048
SPY,84398,QMLE-Trade,2003-12-12,0.0795421
SPY,84398,QMLE-Trade,2003-12-15,0.111108
SPY,84398,QMLE-Trade,2003-12-16,0.0810173
SPY,84398,QMLE-Trade,2003-12-17,0.0671854
SPY,84398,QMLE-Trade,2003-12-18,0.0696476
SPY,84398,QMLE-Trade,2003-12-19,0.111695
SPY,84398,QMLE-Trade,2003-12-22,0.070297
SPY,84398,QMLE-Trade,2003-12-23,0.0757686
SPY,84398,QMLE-Trade,2003-12-24,0.0556563
SPY,84398,QMLE-Trade,2003-12-26,0.0546467
SPY,84398,QMLE-Trade,2003-12-29,0.0682603
SPY,84398,QMLE-Trade,2003-12-30,0.0708653
SPY,84398,QMLE-Trade,2003-12-31,0.0775596
SPY,84398,QMLE-Trade,2004-1-2,0.103428
SPY,84398,QMLE-Trade,2004-1-5,0.0670254
SPY,84398,QMLE-Trade,2004-1-6,0.0702837
SPY,84398,QMLE-Trade,2004-1-7,0.0893546
SPY,84398,QMLE-Trade,2004-1-8,0.0881732
SPY,84398,QMLE-Trade,2004-1-9,0.104366
SPY,84398,QMLE-Trade,2004-1-12,0.0820504
SPY,84398,QMLE-Trade,2004-1-13,0.112785
SPY,84398,QMLE-Trade,2004-1-14,0.0620791
SPY,84398,QMLE-Trade,2004-1-15,0.114677
SPY,84398,QMLE-Trade,2004-1-16,0.0884452
SPY,84398,QMLE-Trade,2004-1-20,0.082328
SPY,84398,QMLE-Trade,2004-1-21,0.0962223
SPY,84398,QMLE-Trade,2004-1-22,0.095929
SPY,84398,QMLE-Trade,2004-1-23,0.102392
SPY,84398,QMLE-Trade,2004-1-26,0.0869424
SPY,84398,QMLE-Trade,2004-1-27,0.0963985
SPY,84398,QMLE-Trade,2004-1-28,0.168915
SPY,84398,QMLE-Trade,2004-1-29,0.14406
SPY,84398,QMLE-Trade,2004-1-30,0.103305
SPY,84398,QMLE-Trade,2004-2-2,0.139913
SPY,84398,QMLE-Trade,2004-2-3,0.0943499
SPY,84398,QMLE-Trade,2004-2-4,0.114962
SPY,84398,QMLE-Trade,2004-2-5,0.0996466
SPY,84398,QMLE-Trade,2004-2-6,0.0985893
SPY,84398,QMLE-Trade,2004-2-9,0.0751662
SPY,84398,QMLE-Trade,2004-2-10,0.0836176
SPY,84398,QMLE-Trade,2004-2-11,0.118859
SPY,84398,QMLE-Trade,2004-2-12,0.0803059
SPY,84398,QMLE-Trade,2004-2-13,0.107993
SPY,84398,QMLE-Trade,2004-2-17,0.0701868
SPY,84398,QMLE-Trade,2004-2-18,0.0722398
SPY,84398,QMLE-Trade,2004-2-19,0.109534
SPY,84398,QMLE-Trade,2004-2-20,0.115749
SPY,84398,QMLE-Trade,2004-2-23,0.1038
SPY,84398,QMLE-Trade,2004-2-24,0.107447
SPY,84398,QMLE-Trade,2004-2-25,0.0837598
SPY,84398,QMLE-Trade,2004-2-26,0.0814988
SPY,84398,QMLE-Trade,2004-2-27,0.0923054
SPY,84398,QMLE-Trade,2004-3-1,0.0855186
SPY,84398,QMLE-Trade,2004-3-2,0.116445
SPY,84398,QMLE-Trade,2004-3-3,0.0921724
SPY,84398,QMLE-Trade,2004-3-4,0.0598707
SPY,84398,QMLE-Trade,2004-3-5,0.141621
SPY,84398,QMLE-Trade,2004-3-8,0.0839271
SPY,84398,QMLE-Trade,2004-3-9,0.103908
SPY,84398,QMLE-Trade,2004-3-10,0.113988
SPY,84398,QMLE-Trade,2004-3-11,0.159127
SPY,84398,QMLE-Trade,2004-3-12,0.119267
SPY,84398,QMLE-Trade,2004-3-15,0.133906
SPY,84398,QMLE-Trade,2004-3-16,0.148849
SPY,84398,QMLE-Trade,2004-3-17,0.0797961
SPY,84398,QMLE-Trade,2004-3-18,0.167009
SPY,84398,QMLE-Trade,2004-3-19,0.103027
SPY,84398,QMLE-Trade,2004-3-22,0.158272
SPY,84398,QMLE-Trade,2004-3-23,0.129226
SPY,84398,QMLE-Trade,2004-3-24,0.167529
SPY,84398,QMLE-Trade,2004-3-25,0.103654
SPY,84398,QMLE-Trade,2004-3-26,0.0934918
SPY,84398,QMLE-Trade,2004-3-29,0.0961841
SPY,84398,QMLE-Trade,2004-3-30,0.0889632
SPY,84398,QMLE-Trade,2004-3-31,0.108568
SPY,84398,QMLE-Trade,2004-4-1,0.0921529
SPY,84398,QMLE-Trade,2004-4-2,0.112845
SPY,84398,QMLE-Trade,2004-4-5,0.0705781
SPY,84398,QMLE-Trade,2004-4-6,0.0677446
SPY,84398,QMLE-Trade,2004-4-7,0.092561
SPY,84398,QMLE-Trade,2004-4-8,0.111522
SPY,84398,QMLE-Trade,2004-4-12,0.0633468
SPY,84398,QMLE-Trade,2004-4-13,0.106342
SPY,84398,QMLE-Trade,2004-4-14,0.11534
SPY,84398,QMLE-Trade,2004-4-15,0.12534
SPY,84398,QMLE-Trade,2004-4-16,0.102313
SPY,84398,QMLE-Trade,2004-4-19,0.0860837
SPY,84398,QMLE-Trade,2004-4-20,0.103987
SPY,84398,QMLE-Trade,2004-4-21,0.142031
SPY,84398,QMLE-Trade,2004-4-22,0.124669
SPY,84398,QMLE-Trade,2004-4-23,0.103482
SPY,84398,QMLE-Trade,2004-4-26,0.101669
SPY,84398,QMLE-Trade,2004-4-27,0.119468
SPY,84398,QMLE-Trade,2004-4-28,0.109078
SPY,84398,QMLE-Trade,2004-4-29,0.161491
SPY,84398,QMLE-Trade,2004-4-30,0.157935
SPY,84398,QMLE-Trade,2004-5-3,0.105388
SPY,84398,QMLE-Trade,2004-5-4,0.155896
SPY,84398,QMLE-Trade,2004-5-5,0.126936
SPY,84398,QMLE-Trade,2004-5-6,0.116197
SPY,84398,QMLE-Trade,2004-5-7,0.162276
SPY,84398,QMLE-Trade,2004-5-10,0.162656
SPY,84398,QMLE-Trade,2004-5-11,0.109565
SPY,84398,QMLE-Trade,2004-5-12,0.174163
SPY,84398,QMLE-Trade,2004-5-13,0.158303
SPY,84398,QMLE-Trade,2004-5-14,0.17058
SPY,84398,QMLE-Trade,2004-5-17,0.162272
SPY,84398,QMLE-Trade,2004-5-18,0.0913216
SPY,84398,QMLE-Trade,2004-5-19,0.130237
SPY,84398,QMLE-Trade,2004-5-20,0.107133
SPY,84398,QMLE-Trade,2004-5-21,0.108369
SPY,84398,QMLE-Trade,2004-5-24,0.113898
SPY,84398,QMLE-Trade,2004-5-25,0.120259
SPY,84398,QMLE-Trade,2004-5-26,0.0977524
SPY,84398,QMLE-Trade,2004-5-27,0.103484
SPY,84398,QMLE-Trade,2004-5-28,0.0836988
SPY,84398,QMLE-Trade,2004-6-1,0.0964991
SPY,84398,QMLE-Trade,2004-6-2,0.0787994
SPY,84398,QMLE-Trade,2004-6-3,0.0770246
SPY,84398,QMLE-Trade,2004-6-4,0.0967336
SPY,84398,QMLE-Trade,2004-6-7,0.0660352
SPY,84398,QMLE-Trade,2004-6-8,0.0758927
SPY,84398,QMLE-Trade,2004-6-9,0.080303
SPY,84398,QMLE-Trade,2004-6-10,0.0598409
SPY,84398,QMLE-Trade,2004-6-14,0.0651431
SPY,84398,QMLE-Trade,2004-6-15,0.0879608
SPY,84398,QMLE-Trade,2004-6-16,0.0746185
SPY,84398,QMLE-Trade,2004-6-17,0.0590689
SPY,84398,QMLE-Trade,2004-6-18,0.0866735
SPY,84398,QMLE-Trade,2004-6-21,0.0743317
SPY,84398,QMLE-Trade,2004-6-22,0.0881047
SPY,84398,QMLE-Trade,2004-6-23,0.0726795
SPY,84398,QMLE-Trade,2004-6-24,0.0789023
SPY,84398,QMLE-Trade,2004-6-25,0.086344
SPY,84398,QMLE-Trade,2004-6-28,0.0895514
SPY,84398,QMLE-Trade,2004-6-29,0.0744945
SPY,84398,QMLE-Trade,2004-6-30,0.0965625
SPY,84398,QMLE-Trade,2004-7-1,0.113772
SPY,84398,QMLE-Trade,2004-7-2,0.0962881
SPY,84398,QMLE-Trade,2004-7-6,0.0802421
SPY,84398,QMLE-Trade,2004-7-7,0.080047
SPY,84398,QMLE-Trade,2004-7-8,0.106453
SPY,84398,QMLE-Trade,2004-7-9,0.0865335
SPY,84398,QMLE-Trade,2004-7-12,0.0944979
SPY,84398,QMLE-Trade,2004-7-13,0.062809
SPY,84398,QMLE-Trade,2004-7-14,0.100951
SPY,84398,QMLE-Trade,2004-7-15,0.0908898
SPY,84398,QMLE-Trade,2004-7-16,0.0875947
SPY,84398,QMLE-Trade,2004-7-19,0.108085
SPY,84398,QMLE-Trade,2004-7-20,0.101325
SPY,84398,QMLE-Trade,2004-7-21,0.0985374
SPY,84398,QMLE-Trade,2004-7-22,0.144329
SPY,84398,QMLE-Trade,2004-7-23,0.12498
SPY,84398,QMLE-Trade,2004-7-26,0.144335
SPY,84398,QMLE-Trade,2004-7-27,0.0959365
SPY,84398,QMLE-Trade,2004-7-28,0.125508
SPY,84398,QMLE-Trade,2004-7-29,0.118312
SPY,84398,QMLE-Trade,2004-7-30,0.107599
SPY,84398,QMLE-Trade,2004-8-2,0.1086
SPY,84398,QMLE-Trade,2004-8-3,0.0925605
SPY,84398,QMLE-Trade,2004-8-4,0.105377
SPY,84398,QMLE-Trade,2004-8-5,0.110941
SPY,84398,QMLE-Trade,2004-8-6,0.136855
SPY,84398,QMLE-Trade,2004-8-9,0.0813686
SPY,84398,QMLE-Trade,2004-8-10,0.0875656
SPY,84398,QMLE-Trade,2004-8-11,0.130092
SPY,84398,QMLE-Trade,2004-8-12,0.11276
SPY,84398,QMLE-Trade,2004-8-13,0.114295
SPY,84398,QMLE-Trade,2004-8-16,0.100671
SPY,84398,QMLE-Trade,2004-8-17,0.0837216
SPY,84398,QMLE-Trade,2004-8-18,0.103164
SPY,84398,QMLE-Trade,2004-8-19,0.090418
SPY,84398,QMLE-Trade,2004-8-20,0.0905214
SPY,84398,QMLE-Trade,2004-8-23,0.0812615
SPY,84398,QMLE-Trade,2004-8-24,0.0816882
SPY,84398,QMLE-Trade,2004-8-25,0.0767398
SPY,84398,QMLE-Trade,2004-8-26,0.0674352
SPY,84398,QMLE-Trade,2004-8-27,0.0594698
SPY,84398,QMLE-Trade,2004-8-30,0.0575019
SPY,84398,QMLE-Trade,2004-8-31,0.0883645
SPY,84398,QMLE-Trade,2004-9-1,0.121998
SPY,84398,QMLE-Trade,2004-9-2,0.0770418
SPY,84398,QMLE-Trade,2004-9-3,0.0880937
SPY,84398,QMLE-Trade,2004-9-7,0.0915349
SPY,84398,QMLE-Trade,2004-9-8,0.083047
SPY,84398,QMLE-Trade,2004-9-9,0.0959551
SPY,84398,QMLE-Trade,2004-9-10,0.0894138
SPY,84398,QMLE-Trade,2004-9-13,0.0745047
SPY,84398,QMLE-Trade,2004-9-14,0.0690036
SPY,84398,QMLE-Trade,2004-9-15,0.0640916
SPY,84398,QMLE-Trade,2004-9-16,0.0657913
SPY,84398,QMLE-Trade,2004-9-17,0.0700571
SPY,84398,QMLE-Trade,2004-9-20,0.0932807
SPY,84398,QMLE-Trade,2004-9-21,0.0746846
SPY,84398,QMLE-Trade,2004-9-22,0.0824937
SPY,84398,QMLE-Trade,2004-9-23,0.0900784
SPY,84398,QMLE-Trade,2004-9-24,0.0754728
SPY,84398,QMLE-Trade,2004-9-27,0.0828892
SPY,84398,QMLE-Trade,2004-9-28,0.0854752
SPY,84398,QMLE-Trade,2004-9-29,0.0878018
SPY,84398,QMLE-Trade,2004-9-30,0.0827522
SPY,84398,QMLE-Trade,2004-10-1,0.0806494
SPY,84398,QMLE-Trade,2004-10-4,0.0700504
SPY,84398,QMLE-Trade,2004-10-5,0.0703401
SPY,84398,QMLE-Trade,2004-10-6,0.0639215
SPY,84398,QMLE-Trade,2004-10-7,0.0602353
SPY,84398,QMLE-Trade,2004-10-8,0.0893718
SPY,84398,QMLE-Trade,2004-10-11,0.0561228
SPY,84398,QMLE-Trade,2004-10-12,0.0765706
SPY,84398,QMLE-Trade,2004-10-13,0.0952162
SPY,84398,QMLE-Trade,2004-10-14,0.0981216
SPY,84398,QMLE-Trade,2004-10-15,0.104042
SPY,84398,QMLE-Trade,2004-10-18,0.0987194
SPY,84398,QMLE-Trade,2004-10-19,0.102829
SPY,84398,QMLE-Trade,2004-10-20,0.116712
SPY,84398,QMLE-Trade,2004-10-21,0.1206
SPY,84398,QMLE-Trade,2004-10-22,0.101941
SPY,84398,QMLE-Trade,2004-10-25,0.119451
SPY,84398,QMLE-Trade,2004-10-26,0.0920844
SPY,84398,QMLE-Trade,2004-10-27,0.106578
SPY,84398,QMLE-Trade,2004-10-28,0.0964278
SPY,84398,QMLE-Trade,2004-10-29,0.0888644
SPY,84398,QMLE-Trade,2004-11-1,0.0862793
SPY,84398,QMLE-Trade,2004-11-2,0.103288
SPY,84398,QMLE-Trade,2004-11-3,0.122146
SPY,84398,QMLE-Trade,2004-11-4,0.0990781
SPY,84398,QMLE-Trade,2004-11-5,0.104646
SPY,84398,QMLE-Trade,2004-11-8,0.0703046
SPY,84398,QMLE-Trade,2004-11-9,0.0745874
SPY,84398,QMLE-Trade,2004-11-10,0.0882915
SPY,84398,QMLE-Trade,2004-11-11,0.0713155
SPY,84398,QMLE-Trade,2004-11-12,0.0733422
SPY,84398,QMLE-Trade,2004-11-15,0.0768907
SPY,84398,QMLE-Trade,2004-11-16,0.0748064
SPY,84398,QMLE-Trade,2004-11-17,0.0851788
SPY,84398,QMLE-Trade,2004-11-18,0.0728955
SPY,84398,QMLE-Trade,2004-11-19,0.089328
SPY,84398,QMLE-Trade,2004-11-22,0.0727556
SPY,84398,QMLE-Trade,2004-11-23,0.0918007
SPY,84398,QMLE-Trade,2004-11-24,0.0782897
SPY,84398,QMLE-Trade,2004-11-26,0.0615206
SPY,84398,QMLE-Trade,2004-11-29,0.108313
SPY,84398,QMLE-Trade,2004-11-30,0.106751
SPY,84398,QMLE-Trade,2004-12-1,0.0803792
SPY,84398,QMLE-Trade,2004-12-2,0.0841513
SPY,84398,QMLE-Trade,2004-12-3,0.108991
SPY,84398,QMLE-Trade,2004-12-6,0.0669671
SPY,84398,QMLE-Trade,2004-12-7,0.097802
SPY,84398,QMLE-Trade,2004-12-8,0.09379
SPY,84398,QMLE-Trade,2004-12-9,0.0936544
SPY,84398,QMLE-Trade,2004-12-10,0.0860564
SPY,84398,QMLE-Trade,2004-12-13,0.0689289
SPY,84398,QMLE-Trade,2004-12-14,0.0721918
SPY,84398,QMLE-Trade,2004-12-15,0.0756612
SPY,84398,QMLE-Trade,2004-12-16,0.0811468
SPY,84398,QMLE-Trade,2004-12-17,0.103133
SPY,84398,QMLE-Trade,2004-12-20,0.0886375
SPY,84398,QMLE-Trade,2004-12-21,0.074712
SPY,84398,QMLE-Trade,2004-12-22,0.074775
SPY,84398,QMLE-Trade,2004-12-23,0.0547787
SPY,84398,QMLE-Trade,2004-12-27,0.0776466
SPY,84398,QMLE-Trade,2004-12-28,0.0629028
SPY,84398,QMLE-Trade,2004-12-29,0.0502577
SPY,84398,QMLE-Trade,2004-12-30,0.0482555
SPY,84398,QMLE-Trade,2004-12-31,0.053181
SPY,84398,QMLE-Trade,2005-1-3,0.0970555
SPY,84398,QMLE-Trade,2005-1-4,0.114943
SPY,84398,QMLE-Trade,2005-1-5,0.105338
SPY,84398,QMLE-Trade,2005-1-6,0.0993083
SPY,84398,QMLE-Trade,2005-1-7,0.110706
SPY,84398,QMLE-Trade,2005-1-10,0.0936275
SPY,84398,QMLE-Trade,2005-1-11,0.0886106
SPY,84398,QMLE-Trade,2005-1-12,0.102329
SPY,84398,QMLE-Trade,2005-1-13,0.0880162
SPY,84398,QMLE-Trade,2005-1-14,0.0744849
SPY,84398,QMLE-Trade,2005-1-18,0.0798606
SPY,84398,QMLE-Trade,2005-1-19,0.0758251
SPY,84398,QMLE-Trade,2005-1-20,0.112206
SPY,84398,QMLE-Trade,2005-1-21,0.0913583
SPY,84398,QMLE-Trade,2005-1-24,0.113946
SPY,84398,QMLE-Trade,2005-1-25,0.0834388
SPY,84398,QMLE-Trade,2005-1-26,0.0798381
SPY,84398,QMLE-Trade,2005-1-27,0.0832677
SPY,84398,QMLE-Trade,2005-1-28,0.0919672
SPY,84398,QMLE-Trade,2005-1-31,0.0770116
SPY,84398,QMLE-Trade,2005-2-1,0.0677657
SPY,84398,QMLE-Trade,2005-2-2,0.0740462
SPY,84398,QMLE-Trade,2005-2-3,0.0735271
SPY,84398,QMLE-Trade,2005-2-4,0.0747897
SPY,84398,QMLE-Trade,2005-2-7,0.0632557
SPY,84398,QMLE-Trade,2005-2-8,0.069035
SPY,84398,QMLE-Trade,2005-2-9,0.0747219
SPY,84398,QMLE-Trade,2005-2-10,0.0804404
SPY,84398,QMLE-Trade,2005-2-11,0.0907493
SPY,84398,QMLE-Trade,2005-2-14,0.0529909
SPY,84398,QMLE-Trade,2005-2-15,0.0642532
SPY,84398,QMLE-Trade,2005-2-16,0.0711746
SPY,84398,QMLE-Trade,2005-2-17,0.0786769
SPY,84398,QMLE-Trade,2005-2-18,0.0698417
SPY,84398,QMLE-Trade,2005-2-22,0.0861059
SPY,84398,QMLE-Trade,2005-2-23,0.0877033
SPY,84398,QMLE-Trade,2005-2-24,0.114153
SPY,84398,QMLE-Trade,2005-2-25,0.0717637
SPY,84398,QMLE-Trade,2005-2-28,0.0776236
SPY,84398,QMLE-Trade,2005-3-1,0.0786633
SPY,84398,QMLE-Trade,2005-3-2,0.0924468
SPY,84398,QMLE-Trade,2005-3-3,0.0911955
SPY,84398,QMLE-Trade,2005-3-4,0.0751991
SPY,84398,QMLE-Trade,2005-3-7,0.0747931
SPY,84398,QMLE-Trade,2005-3-8,0.0782728
SPY,84398,QMLE-Trade,2005-3-9,0.0941939
SPY,84398,QMLE-Trade,2005-3-10,0.08688
SPY,84398,QMLE-Trade,2005-3-11,0.105947
SPY,84398,QMLE-Trade,2005-3-14,0.0803756
SPY,84398,QMLE-Trade,2005-3-15,0.0891856
SPY,84398,QMLE-Trade,2005-3-16,0.0895811
SPY,84398,QMLE-Trade,2005-3-17,0.0810644
SPY,84398,QMLE-Trade,2005-3-18,0.0979694
SPY,84398,QMLE-Trade,2005-3-21,0.0958335
SPY,84398,QMLE-Trade,2005-3-22,0.112275
SPY,84398,QMLE-Trade,2005-3-23,0.108974
SPY,84398,QMLE-Trade,2005-3-24,0.0850492
SPY,84398,QMLE-Trade,2005-3-28,0.0718089
SPY,84398,QMLE-Trade,2005-3-29,0.0992889
SPY,84398,QMLE-Trade,2005-3-30,0.0890956
SPY,84398,QMLE-Trade,2005-3-31,0.086597
SPY,84398,QMLE-Trade,2005-4-1,0.127783
SPY,84398,QMLE-Trade,2005-4-4,0.0956612
SPY,84398,QMLE-Trade,2005-4-5,0.0956113
SPY,84398,QMLE-Trade,2005-4-6,0.0803871
SPY,84398,QMLE-Trade,2005-4-7,0.0787707
SPY,84398,QMLE-Trade,2005-4-8,0.0773646
SPY,84398,QMLE-Trade,2005-4-11,0.0719705
SPY,84398,QMLE-Trade,2005-4-12,0.108944
SPY,84398,QMLE-Trade,2005-4-13,0.100129
SPY,84398,QMLE-Trade,2005-4-14,0.120665
SPY,84398,QMLE-Trade,2005-4-15,0.141483
SPY,84398,QMLE-Trade,2005-4-18,0.127005
SPY,84398,QMLE-Trade,2005-4-19,0.090433
SPY,84398,QMLE-Trade,2005-4-20,0.1219
SPY,84398,QMLE-Trade,2005-4-21,0.112601
SPY,84398,QMLE-Trade,2005-4-22,0.127641
SPY,84398,QMLE-Trade,2005-4-25,0.104408
SPY,84398,QMLE-Trade,2005-4-26,0.111259
SPY,84398,QMLE-Trade,2005-4-27,0.117063
SPY,84398,QMLE-Trade,2005-4-28,0.117143
