Date,Adj Close,rv5
2000-08-10,-0.004886900162083485,4.032e-05
2000-08-11,0.004674774602047016,6.687275486111112e-05
2000-08-14,0.012640060862550762,3.881456087337302e-05
2000-08-15,-0.0008379728749297044,2.976524497920635e-05
2000-08-16,-0.003567674513715424,4.449817157142857e-05
2000-08-17,0.01045795037849917,7.323393175e-05
2000-08-18,-0.0033343521079975957,4.239810803571429e-05
2000-08-21,0.005412758060574063,3.479432016765873e-05
2000-08-22,-0.0016622861548576395,4.1728083432539676e-05
2000-08-23,0.003943947595494102,4.851653644444445e-05
2000-08-24,0.0031028017672714014,2.263789955571428e-05
2000-08-25,-0.00041342787875287,2.004066840480159e-05
2000-08-28,0.0034032654409292817,2.8464040183492063e-05
2000-08-29,0.0002061096105867577,2.4087978840039684e-05
2000-08-30,-0.00961903470900527,2.8085531885873015e-05
2000-08-31,0.013214970984051888,4.115063448015874e-05
2000-09-01,0.0010255300325345829,6.0081604003968256e-05
2000-09-05,-0.008024567297943541,3.134712952777778e-05
2000-09-06,-0.011426153685095919,6.491838577777777e-05
2000-09-07,0.008530505735423688,3.303568680142857e-05
2000-09-08,-0.006860273763914293,5.172444667063493e-05
2000-09-11,-0.0014615530096495633,0.0001061115022857143
2000-09-12,-0.007337160565091594,6.385991448015873e-05
2000-09-13,0.0026265540770502582,9.285400406349206e-05
2000-09-14,0.00502470905447705,4.512141543253969e-05
2000-09-15,-0.022120746326562468,7.091617906349206e-05
2000-09-18,-0.009246608625125496,9.897824057142855e-05
2000-09-19,0.009032215997502924,8.052721114682539e-05
2000-09-20,-0.007413545577733771,0.00014526958025396825
2000-09-21,-0.015321866231889913,0.00011416637575
2000-09-22,0.018014373733161726,0.0001704368076825397
2000-09-25,-0.007123652596408014,7.360420977777779e-05
2000-09-26,-0.01286418203267825,0.0001115830554325397
2000-09-27,0.005253149108649602,0.00013648972857142858
2000-09-28,0.012797051176381302,8.44506266825397e-05
2000-09-29,-0.009527841859076958,9.353266934920635e-05
2000-10-02,0.0015216585411446104,0.0001314401111468254
2000-10-03,-0.009385790981600195,0.00010708578781349206
2000-10-04,0.00829881694311041,0.0002066025024801587
2000-10-05,0.003473908666242309,0.00011424177352777777
2000-10-06,-0.02191136354502099,0.00025548395911111115
2000-10-09,-0.007561096162152836,0.00012748231625396824
2000-10-10,-0.01665563872030784,0.00020645584458730157
2000-10-11,-0.008432931758268758,0.00038934986200396825
2000-10-12,-0.025265058916895455,0.0008303153187658729
2000-10-13,0.03278967946456213,0.00021500558476587303
2000-10-16,0.004532908438106276,9.301432539682541e-05
2000-10-17,-0.02518990875717808,0.00018330629157142856
2000-10-18,-0.003717491469642731,0.0006329380580357142
2000-10-19,0.03701562981032325,0.00011129046067063494
2000-10-20,0.004253491171067658,8.303484014285714e-05
2000-10-23,0.004457221441732884,0.00012274330209920636
2000-10-24,-0.006694052339652146,0.00015520864032142858
2000-10-25,-0.023785981887742835,0.00023211265834920637
2000-10-26,0.002747647530900288,0.0003823290412857143
2000-10-27,0.018797821433765627,0.00023635080357142855
2000-10-30,0.008934565262729066,0.00015061441428571427
2000-10-31,0.017086773247148024,8.357990628571429e-05
2000-11-01,-0.0033938661144263804,0.00011891970057142855
2000-11-02,0.001643340552515582,9.0172428765873e-05
2000-11-03,0.0005474243440000137,9.189860333730161e-05
2000-11-06,0.006979417456121517,4.755602692063492e-05
2000-11-07,-0.00021713652683619244,5.024018000396825e-05
2000-11-08,-0.022423761090969663,0.0001311470572857143
2000-11-09,-0.003786809035370986,0.0003124926414325397
2000-11-10,-0.024625908539051444,0.00018624334476587302
2000-11-13,-0.007806700804609434,0.0003985998426825397
2000-11-14,0.025940144293128853,0.00018893176032142858
2000-11-15,0.003139212658889612,0.00020424601944444442
2000-11-16,-0.015797490035209805,0.00012218421739682538
2000-11-17,-0.005360548007710797,0.00032408586048015875
2000-11-20,-0.014396810123312065,0.00021263458858730158
2000-11-21,0.0050919379767870865,0.0001889577372857143
2000-11-22,-0.024182702878046136,0.00024106135277777776
2000-11-24,0.02024998561856073,9.296815811111111e-05
2000-11-27,0.008768038510328147,0.00010127008928571428
2000-11-28,-0.017379669252544083,0.00019081710803571433
2000-11-29,-0.001871964971946305,0.00026865030501587296
2000-11-30,-0.008702344069080326,0.000317308335813492
2000-12-01,-0.00047313993254682885,0.0001993689723214286
2000-12-04,0.008472886322500095,0.00038851005003571424
2000-12-05,0.03228276299691224,0.00013340749728571428
2000-12-06,-0.016126500212097383,0.00020722048514285713
2000-12-07,-0.013815666943111538,7.699531125396825e-05
2000-12-08,0.002335996149277264,0.00023600035381349209
2000-12-11,0.03416563828255814,0.00010713794432142855
2000-12-12,-0.004292805338401706,5.159043032142857e-05
2000-12-13,-0.01379151756265884,0.00015342914057142856
2000-12-14,-0.012821563060946062,0.00018064649333730158
2000-12-15,-0.022845647827066884,0.00023715724268253964
2000-12-18,0.013273650698720552,0.00012777979374999998
2000-12-19,-0.02057759574276652,0.0004447897715714285
2000-12-20,-0.029390634857827003,0.0003973783202539683
2000-12-21,0.006906827916801639,0.00033854621914682537
2000-12-22,0.02954956974627354,0.00011783816003571429
2000-12-26,0.010682355162540347,8.924881333730157e-05
2000-12-27,0.007293124445437726,0.0001250572044801587
2000-12-28,0.0030427483027839486,7.047233003571428e-05
2000-12-29,-0.01911135926360874,8.547488768253969e-05
2001-01-02,-0.018269329631366737,0.00019220844003571427
2001-01-03,0.046916823646853345,0.002271163102099206
2001-01-04,-0.01082207514727429,0.00024320805248015875
2001-01-05,-0.033187995529965875,0.000388934812
2001-01-08,0.007710789135987994,0.0002173321453373016
2001-01-09,-0.0026438801312345106,0.0001538242191468254
2001-01-10,0.017416446585738043,0.0002614652488928571
2001-01-11,0.0009460198561290767,0.00011415022232142858
2001-01-12,-0.0018918841526147645,0.00017925724809920635
2001-01-16,0.006371577704764597,8.90430222857143e-05
2001-01-17,0.0045763657071828945,0.00010636602539682541
2001-01-18,0.009903027433991518,0.00010086731199999998
2001-01-19,-0.005697032146163572,0.00011592445525396823
2001-01-22,0.006624244742508445,0.00010749947658730156
2001-01-23,0.007844533670872345,6.28141372857143e-05
2001-01-24,0.0029834795374270584,8.623602006349207e-05
2001-01-25,-0.002523347041595514,0.00010358945143253968
2001-01-26,-0.0011496645271282802,7.677988809920635e-05
2001-01-29,0.005321742234314364,2.5361409181111116e-05
2001-01-30,0.008746438230284426,5.3555292e-05
2001-01-31,-0.005676281235301062,0.00013437403289285712
2001-02-01,0.00661891001277759,3.150964961432539e-05
2001-02-02,-0.022953599361147603,9.952800357142858e-05
2001-02-05,0.007316830714985123,6.654655557142858e-05
2001-02-06,-0.0029499683715368263,5.101290143253968e-05
2001-02-07,-0.005183434774307827,7.288287114682541e-05
2001-02-08,-0.011724876193132339,7.133907301587303e-05
2001-02-09,-0.00966163678776244,7.782667434920635e-05
2001-02-12,0.011387853513390667,7.675229157142858e-05
2001-02-13,-0.008207464586563518,6.962034533730158e-05
2001-02-14,-0.0015136139959803785,8.912388292063491e-05
2001-02-15,0.009646057443243095,3.9395204568611106e-05
2001-02-16,-0.022295688071619857,0.0001122201080357143
2001-02-20,-0.01553371188856989,9.052210803571428e-05
2001-02-21,-0.021811341884149016,0.00015139315209920635
2001-02-22,0.001511637372779262,0.0003815805112539682
2001-02-23,-0.0067797132493838674,0.0003489004933492064
2001-02-26,0.021063685979263447,0.00014551872228571428
2001-02-27,-0.009289273976571977,0.0001938801485873016
2001-02-28,-0.019889492696592903,0.00025277058819444447
2001-03-01,0.0052302324035071734,0.0002830009388928571
2001-03-02,-0.007977123162089761,0.00038632285803571424
2001-03-05,0.009100224371254129,9.09938062857143e-05
2001-03-06,0.010684760269783489,9.07344005714286e-05
2001-03-07,0.007113219033728413,0.000106636465015873
2001-03-08,0.001102244246611761,8.677621876587302e-05
2001-03-09,-0.030025265829399572,0.00017166438143253972
2001-03-12,-0.04374423227173452,0.000253229496015873
2001-03-13,0.016295452297463875,0.00023752990858730156
2001-03-14,-0.01994357337835595,0.0006537953714444444
2001-03-15,0.0002547604189606645,0.00014853428928571428
2001-03-16,-0.0202610500839846,0.00024994620175
2001-03-19,0.02014203236430756,0.00011980338299999998
2001-03-20,-0.027209845401876542,0.00027088929792063495
2001-03-21,-0.017133924142322954,0.00040171487658730156
2001-03-22,-0.01020629089415781,0.0005657047405714286
2001-03-23,0.02978933061162703,0.00034868872692063495
2001-03-26,0.012672549985057735,0.00015577420889285713
2001-03-27,0.020235082114789193,0.00017579089157142855
2001-03-28,-0.028028324930568616,0.00025502703603571424
2001-03-29,0.0038179223929741823,0.00021906663432142857
2001-03-30,0.010422790259692505,0.0002567279706706349
2001-04-02,-0.021569135397091266,0.0002295057146825397
2001-04-03,-0.033931816542198234,0.0002756440168611111
2001-04-04,0.004158032259233835,0.00036663848192063493
2001-04-05,0.037189128673294825,0.00017151090006349207
2001-04-06,-0.015327596950283962,0.00041315076543253966
2001-04-09,0.011059626812352619,0.00022079678448015875
2001-04-10,0.018079312620582044,0.00015491369667063493
2001-04-11,0.0006854714767570158,0.0001905144060357143
2001-04-12,0.01799844012844609,0.00020065899667063493
2001-04-16,-0.010572956080092233,0.00013374677209920634
2001-04-17,0.01401700240906223,0.00018316303557142856
2001-04-18,0.03897575552424648,0.0008312667488928571
2001-04-19,0.013218655818829639,0.00013439594057142857
2001-04-20,-0.009194546610237886,0.00011349831111111109
2001-04-23,-0.018319485144315806,0.00012004759032142858
2001-04-24,-0.005413788291554589,0.00012786525803571428
2001-04-25,0.012992995239097915,0.00012086895089285717
2001-04-26,0.004455294678412436,0.00010656101944444443
2001-04-27,0.016514063218578734,0.00010204495873015873
2001-04-30,0.006971634883462308,7.48285015873016e-05
2001-05-01,0.003074165526244066,0.00011777935873015871
2001-05-02,-0.0018119332189705517,0.0001309076602539683
2001-05-03,-0.01277620866738971,0.00012746382432142855
2001-05-04,0.016868174336065245,0.00026748483781349205
2001-05-07,-0.00867572909679204,0.0001103832106706349
2001-05-08,-0.00047539328905621403,9.811401619444443e-05
2001-05-09,-0.004209243563543907,9.681052876587302e-05
2001-05-10,0.0029401475597357063,7.70826711468254e-05
2001-05-11,-0.006927260803235136,7.915493157142857e-05
2001-05-14,0.001995405789030791,5.958361625396826e-05
2001-05-15,0.00461421475459467,0.00013055185381349204
2001-05-16,0.023302058063703335,0.00011464071809920636
2001-05-17,0.0015495926729069964,8.912983000396826e-05
2001-05-18,0.004558060151226506,8.128648067063492e-05
2001-05-21,0.014614289832891814,6.778558414285715e-05
2001-05-22,-0.00129221184303141,7.196187657142859e-05
2001-05-23,-0.017106062865018146,0.00010616861358730158
2001-05-24,0.0029351615481498783,9.347662857142857e-05
2001-05-25,-0.01187246474525061,5.688125248015873e-05
2001-05-29,-0.007994317837731302,5.43557911468254e-05
2001-05-30,-0.014105801803642848,6.214094858730157e-05
2001-05-31,0.005173995640519458,7.450734375000002e-05
2001-06-01,0.006173682157222693,9.595090477777778e-05
2001-06-04,0.004801877677319766,5.617178006349206e-05
2001-06-05,0.011400292736550632,7.106904077777778e-05
2001-06-06,-0.008342156646778065,8.427473373015873e-05
2001-06-07,0.003594570404455766,7.960392839682542e-05
2001-06-08,-0.009326721557044948,4.752041175e-05
2001-06-11,-0.007111225333476412,3.9324936279999994e-05
2001-06-12,-0.0017461527110089747,8.476004048015873e-05
2001-06-13,-0.008616711499269236,8.067878003571429e-05
2001-06-14,-0.02269221570332025,7.154459733730159e-05
2001-06-15,0.0016105199534637293,0.0001299651854325397
2001-06-18,-0.004854253073234283,7.499534019444446e-05
2001-06-19,0.004361708755650007,7.760898057142857e-05
2001-06-20,0.005241058456346259,0.00011660505381349205
2001-06-21,0.011289184744833314,8.742644801587303e-05
2001-06-22,-0.007864798299752174,8.78156253968254e-05
2001-06-25,-0.00924043397032559,6.291203073015873e-05
2001-06-26,-0.0013977124123041307,9.215482889285714e-05
2001-06-27,-0.0005763141487040713,0.00012979719339682537
2001-06-28,0.005500554939229296,0.00010819553525396824
2001-06-29,0.0036767229910577015,5.583330432142857e-05
2001-07-02,0.012402977050074426,6.488083209920635e-05
2001-07-03,-0.00024148664708256717,4.7735173349206344e-05
2001-07-05,-0.019693617488094617,4.780135125396826e-05
2001-07-06,-0.021850420205967502,9.436672889285716e-05
2001-07-09,0.005444378991304788,8.30888071468254e-05
2001-07-10,-0.012103185674159356,7.294742019444446e-05
2001-07-11,0.00101461745925846,0.00020103395333730158
2001-07-12,0.02345926225158923,6.309103286111111e-05
2001-07-13,0.008627535659543994,6.615760381349208e-05
2001-07-16,-0.012595764458898095,7.043531739682541e-05
2001-07-17,0.009317675215610777,9.163429206349208e-05
2001-07-18,-0.00683548552722435,0.00011537978673015873
2001-07-19,0.008721624262796546,8.90097373968254e-05
2001-07-20,-0.005998256209077901,6.203671067063493e-05
2001-07-23,-0.019893245763489276,8.776486543253967e-05
2001-07-24,-0.00971529988136055,0.0001080357142857143
2001-07-25,0.010975624614375512,8.135464876587302e-05
2001-07-26,0.010440369599990618,8.245723214285714e-05
2001-07-27,0.0038153923606367712,7.041100009920634e-05
2001-07-30,0.00033076770533480016,6.066700803571429e-05
2001-07-31,0.004128945602148271,5.914872914285714e-05
2001-08-01,0.006243338686866551,5.187859889285714e-05
2001-08-02,0.004086052063605017,4.733993543253968e-05
2001-08-03,-0.005479391546773904,7.180698952777779e-05
2001-08-06,-0.013540323758542527,3.9009859291428565e-05
2001-08-07,0.0038990674729300068,4.736854577777779e-05
2001-08-08,-0.018721596152278863,5.783637728571429e-05
2001-08-09,0.0029486220968655275,9.654047867063493e-05
2001-08-10,0.003442588217612119,0.00013555080175
2001-08-13,0.0002513191496973377,5.164926744444445e-05
2001-08-14,-0.00041928606581631556,5.4123822892857144e-05
2001-08-15,-0.008672902169197805,7.45388845873016e-05
2001-08-16,0.0034614811172426485,0.00011070112114682541
2001-08-17,-0.016142970883961105,8.157980619444445e-05
2001-08-20,0.009207692341604456,5.953014032142858e-05
2001-08-21,-0.017205213280155007,6.761764800000001e-05
2001-08-22,0.010307306205205258,0.00010932154143253966
2001-08-23,-0.0035959878574134407,7.840236000396824e-05
2001-08-24,0.020542682715005256,7.746586889285716e-05
2001-08-27,-0.005983277845051482,4.582316143253968e-05
2001-08-28,-0.014730457987393919,7.920425906349205e-05
2001-08-29,-0.008960906487549991,8.317725906349206e-05
2001-08-30,-0.019400976318739716,0.0001684671343214286
2001-08-31,0.007297354919678867,0.00010461524876587303
2001-09-04,-0.006415565914445587,0.00015502191468253968
2001-09-05,0.0024654268775545773,0.00030943559533730164
2001-09-06,-0.02610731996413751,0.000267709482920635
2001-09-07,-0.018679865526143757,0.00024571765048015873
2001-09-10,0.012158919422843972,0.0002538594173968253
2001-09-17,-0.05366345738857081,0.0005232443923968254
2001-09-18,-0.002399603039424214,0.00011082178173015874
2001-09-19,-0.020389202241848814,0.0003256049869206349
2001-09-20,-0.03229614715009266,0.0004276081495873016
2001-09-21,-0.01084768106593792,0.000726424783
2001-09-24,0.03455225572029619,0.0001811853771468254
2001-09-25,0.010373093372744613,0.0002685945524801587
2001-09-26,-0.003544409837614282,0.00016493730209920636
2001-09-27,0.008641699367816003,0.00013875993657142856
2001-09-28,0.020996708959070354,0.0001495894933968254
2001-10-01,-0.0016287768013487636,9.655409601587302e-05
2001-10-02,0.012484662734442153,0.00013938693144444444
2001-10-03,0.016625839444722956,0.0001797433806706349
2001-10-04,0.0008378536181794516,0.00020687604077777776
2001-10-05,-0.001956334224622047,0.00019283951244444445
2001-10-08,-0.006549790576647396,0.00014912757434920633
2001-10-09,-0.005364755280014677,0.00013264026299999998
2001-10-10,0.022028364109048404,0.00014495996977777775
2001-10-11,0.0153904686955455,0.00011753883657142858
2001-10-12,-0.00455583175638985,9.815520268253968e-05
2001-10-15,-0.0018284956656859919,0.00010953768432142859
2001-10-16,0.006293178460181181,0.0001162950733373016
2001-10-17,-0.021503863551108005,0.00018897852014285714
2001-10-18,-0.002139057394169086,0.00014544881944444446
2001-10-19,-0.0006517364343174847,7.814710406349207e-05
2001-10-22,0.019555986554715687,9.760427073015873e-05
2001-10-23,-0.005128551633264422,0.00014794678400396828
2001-10-24,-0.002666049500482437,0.0001508170333373016
2001-10-25,0.017792650955730238,0.00014938308128571427
2001-10-26,-0.0022636310276524796,0.00012054781686111111
2001-10-29,-0.026359239533300993,0.00013532646914285712
2001-10-30,-0.0120784385447541,0.0001292537600357143
2001-10-31,-0.0033962714779640635,0.00016802753601587305
2001-11-01,0.02529077309274186,0.00027234276458730153
2001-11-02,0.006797180076841158,0.00012961783476587302
2001-11-05,0.013004277381766016,7.834547658730157e-05
2001-11-06,0.015420599731746698,0.000104784127
2001-11-07,-0.0013355072841738647,0.0001201649533968254
2001-11-08,0.0031132102058482047,9.551945200000001e-05
2001-11-09,0.0010651678097026718,0.0001261118765873016
2001-11-12,-0.006139781233175157,0.00020769592573015874
2001-11-13,0.02224443622735972,7.808140686111113e-05
2001-11-14,0.0009602075521764064,0.00010068265792063493
2001-11-15,0.0018291797680403121,7.644905714682541e-05
2001-11-16,-0.0044494283545128965,7.273451676587301e-05
2001-11-19,0.012254005189325845,6.432590381349206e-05
2001-11-20,-0.00841393173323901,6.806594057142858e-05
2001-11-21,-0.00664181657445706,5.87984883968254e-05
2001-11-23,0.014278105180545175,4.369834858730159e-05
2001-11-26,0.0021586613467077242,6.463953032142857e-05
2001-11-27,-0.004322290390981642,0.00011169354325396826
2001-11-28,-0.018272032633390722,0.0001172071560357143
2001-11-29,0.013408727970002587,0.00010062704192063492
2001-11-30,-0.007163962734191287,6.927492014285713e-05
2001-12-03,-0.005980333407393346,7.332021048015872e-05
2001-12-04,0.01679423865607177,4.964630914285714e-05
2001-12-05,0.018136162652997,6.535052476587301e-05
2001-12-06,-0.0005108697084406089,5.6736914003968255e-05
2001-12-07,-0.006669687800298085,7.666291289285715e-05
2001-12-10,-0.01887995212235083,5.063656128571429e-05
2001-12-11,-0.0020130707440371154,7.308414325396825e-05
2001-12-12,0.001138146116645089,9.015926914285716e-05
2001-12-13,-0.019616766557742693,8.937859557142856e-05
2001-12-14,0.00950266259116006,7.14359414325397e-05
2001-12-17,0.01028955112921448,4.834381200396825e-05
2001-12-18,0.005931615409708435,4.899774667063491e-05
2001-12-19,0.007020032642571117,7.981427000396826e-05
2001-12-20,-0.009894190312951245,4.9649860063492056e-05
2001-12-21,0.006046583600280542,3.0505681285714292e-05
2001-12-24,-0.0019157834017811126,7.18048192063492e-06
2001-12-26,0.005475978446528806,2.7681577146825396e-05
2001-12-27,0.0060492600910242444,2.0774383843214285e-05
2001-12-28,-0.0005165730859841844,2.622912214321429e-05
2001-12-31,-0.014763459513231325,4.145264458730159e-05
2002-01-02,0.010703181432394793,8.396043557142858e-05
2002-01-03,0.011275851251181024,4.7830100670634915e-05
2002-01-04,0.0066535481971392585,7.211800039682541e-05
2002-01-07,-0.007081702956402758,6.353513157142858e-05
2002-01-08,-0.002314424755897271,6.503720809920635e-05
2002-01-09,-0.008186800320546972,6.514902048015873e-05
2002-01-10,0.004403429628954569,6.776795143253966e-05
2002-01-11,-0.009869628426330657,7.167360014285715e-05
2002-01-14,-0.0062835204229862995,5.1462914285714286e-05
2002-01-15,0.008109040848784055,5.636741067063492e-05
2002-01-16,-0.020442081439677295,6.85647373373016e-05
2002-01-17,0.007505905029386639,5.084207333730159e-05
2002-01-18,-0.004585199904460602,6.155043557142857e-05
2002-01-22,-0.006917615027827395,5.3370130321428574e-05
2002-01-23,0.007624601970451117,5.688600357142858e-05
2002-01-24,0.003086500674418069,5.398580573015873e-05
2002-01-25,-0.0002640434478413667,4.954870858730158e-05
2002-01-28,0.0027261625186261185,3.391924469146825e-05
2002-01-29,-0.03194738767017391,0.0001152079814325397
2002-01-30,0.014315358420556201,0.00020457565400396825
2002-01-31,0.011641500350859424,8.973986174999997e-05
2002-02-01,-0.0046937888582370135,6.401102400396827e-05
2002-02-04,-0.025169673204469056,8.699582577777779e-05
2002-02-05,-0.006209367527135079,0.00016212751048015872
2002-02-06,-0.004314848758469658,0.00018578970686111115
2002-02-07,-0.0062754793107551166,0.00011495929374999999
2002-02-08,0.018982033488243566,0.00014147713144444448
2002-02-11,0.012188243754033934,4.893427067063492e-05
2002-02-12,-0.003145351196451429,5.97763283968254e-05
2002-02-13,0.010565874896093064,5.763629876587301e-05
2002-02-14,-0.00187259661955963,5.151082733730159e-05
2002-02-15,-0.010495367895416052,8.755254114682541e-05
2002-02-19,-0.019395471941764164,8.293040067063492e-05
2002-02-20,0.016685923966788252,8.985805714285714e-05
2002-02-21,-0.020924285527080144,0.00010188720514285712
2002-02-22,0.012297115196556518,0.0001774048723968254
2002-02-25,0.01637350638584234,7.061200803571431e-05
2002-02-26,-0.0020652230305637787,0.0001269707276825397
2002-02-27,0.0038581645642583595,0.00010051964543253967
2002-02-28,-0.004488241628582301,0.00010027600514285714
2002-03-01,0.02303476703875873,6.744681603571428e-05
2002-03-04,0.01751779279890897,8.143307739682539e-05
2002-03-05,-0.003201926122725851,8.6038408765873e-05
2002-03-06,0.011803452241104573,9.364967811111112e-05
2002-03-07,-0.0021431857219624817,9.437529625396825e-05
2002-03-08,0.004197167192041107,6.397675686111112e-05
2002-03-11,0.0021350954170982206,4.222764543253968e-05
2002-03-12,-0.00059781175017104,5.998886628571429e-05
2002-03-13,-0.009690863354486545,6.572280014285714e-05
2002-03-14,-0.0013797052026669476,3.8914703066825394e-05
2002-03-15,0.009483406976415587,3.627033657142857e-05
2002-03-18,0.00017139001048960267,5.388772628571428e-05
2002-03-19,0.006662952295664937,6.243029381349207e-05
2002-03-20,-0.018995832427185277,3.514261601587301e-05
2002-03-21,0.00043366086109042357,6.278318686111111e-05
2002-03-22,-0.0021704843039769273,6.346987286111112e-05
2002-03-25,-0.012508323106660058,5.50266311468254e-05
2002-03-26,0.005792803460675344,7.600686352777777e-05
2002-03-27,0.002621281215036575,5.8136664765873005e-05
2002-03-28,-0.00043598904296526797,5.960404067063492e-05
2002-04-01,0.00043598904296526797,4.825975333730159e-05
2002-04-02,-0.0055137382110297395,6.591189143253968e-05
2002-04-03,-0.007046527471488595,5.1659227813492064e-05
2002-04-04,-0.0041621296546461295,7.212763000396825e-05
2002-04-05,0.00017734270645242134,6.564111506349206e-05
2002-04-08,0.0021276794900826346,6.968448514285713e-05
2002-04-09,-0.007020212606067666,5.784595911111111e-05
2002-04-10,0.011261335701052921,8.465336209920634e-05
2002-04-11,-0.025180028104147212,7.801907575000001e-05
2002-04-12,0.007477019485666148,7.559990744444445e-05
2002-04-15,-0.0076575241485663526,7.392125089285713e-05
2002-04-16,0.023507247993221014,3.9181433315714286e-05
2002-04-17,-0.0021221964090258894,6.0086486920634916e-05
2002-04-18,-0.004347139198739747,0.00011020723214285714
2002-04-19,0.003638469399110278,4.48324471468254e-05
2002-04-22,-0.016795051489293833,5.060429157142857e-05
2002-04-23,-0.00433391933577898,7.4730448015873e-05
2002-04-24,-0.010094158825332045,7.850614173015873e-05
2002-04-25,0.0005486112849073521,0.00012425120039682538
2002-04-26,-0.01918341507987531,8.452821667063491e-05
2002-04-29,-0.004947700298616908,7.697541339682541e-05
2002-04-30,0.009314759701846143,6.334747781349205e-05
2002-05-01,0.012163210701531924,0.0001225688869206349
2002-05-02,-0.0038545502003737298,0.0001193363580357143
2002-05-03,-0.01090852922396568,9.569438134920636e-05
2002-05-06,-0.019808075976561312,7.987055809920635e-05
2002-05-07,-0.003514257487772454,0.0001058520991111111
2002-05-08,0.036527681250452027,7.232892876587301e-05
2002-05-09,-0.011626080286286644,0.00010062198668253968
2002-05-10,-0.01901982612540376,8.754664692063492e-05
2002-05-13,0.02013268744422181,7.686712573015873e-05
2002-05-14,0.021551864957627842,4.5128186035714285e-05
2002-05-15,-0.0039090581631855414,9.993817625396825e-05
2002-05-16,0.005178287637593648,7.11667885873016e-05
2002-05-17,0.0048811072355947616,5.111463506349206e-05
2002-05-20,-0.010879454165936053,5.469535557142858e-05
2002-05-21,-0.00915707470900351,5.143941792063492e-05
2002-05-22,0.002205273751776815,8.819383492063491e-05
2002-05-23,0.010591590815549168,8.681143114682541e-05
2002-05-24,-0.012889153415143184,5.932715073015874e-05
2002-05-28,-0.005443214459377899,7.014589728571428e-05
2002-05-29,-0.007427988917625861,5.3521183432539684e-05
2002-05-30,-0.002799769257012308,8.653579199999999e-05
2002-05-31,0.0020537036883832016,8.160825728571428e-05
2002-06-03,-0.02694078833101532,0.00011317372573015873
2002-06-04,0.0024885369299196824,0.0001413363022857143
2002-06-05,0.00932293207087298,0.00011399951209920635
2002-06-06,-0.02056829665816373,0.0001138663779206349
2002-06-07,-0.001160544847376599,0.00012927094889285715
2002-06-10,0.00386336623100636,0.00010656232000396823
2002-06-11,-0.017307401956026425,0.00010976196019444443
2002-06-12,0.006062363827703976,0.0002104229191468254
2002-06-13,-0.010092087050618481,0.00010714446477777776
2002-06-14,-0.0014780051285656626,0.000255675303813492
2002-06-17,0.026471505602955858,9.54911334325397e-05
2002-06-18,0.008130291226420283,9.84537506706349e-05
2002-06-19,-0.023616398047023424,0.0001125994666706349
2002-06-20,-0.012860845053890735,0.00020203733968253968
2002-06-21,-0.015759375068054027,0.0001578979191468254
2002-06-24,0.005224074989956584,0.00023977204801587304
2002-06-25,-0.022700260685469154,0.000189562638765873
2002-06-26,0.0016385397423839265,0.0003650263644801587
2002-06-27,0.017347518567763842,0.00022609247232142855
2002-06-28,-0.004738482036877656,0.00016431817500000003
2002-07-01,-0.019695168288882847,0.00015211795277777774
2002-07-02,-0.021459187928744683,0.0002711962781111111
2002-07-03,0.005669799360005889,0.0001938257700357143
2002-07-05,0.03901564314717554,9.0339998765873e-05
2002-07-08,-0.012564658161408282,0.00022504419000396824
2002-07-09,-0.02550886888595727,0.00020983850009920633
2002-07-10,-0.037081061022798956,0.00034166663168253974
2002-07-11,0.008109128039733626,0.00047287742543253964
2002-07-12,-0.011044245918476747,0.00033929539073015877
2002-07-15,0.0053203284963077024,0.00046163824514285713
2002-07-16,-0.01946477957068371,0.0004906382693492063
2002-07-17,0.0019864997069936052,0.0004674492962539683
2002-07-18,-0.03293752655724802,0.00033648622232142856
2002-07-19,-0.03582786914707725,0.00037321982414285714
2002-07-22,-0.030078335091669572,0.0009854831703214285
2002-07-23,-0.02775353581963147,0.0009374400063492064
2002-07-24,0.05795013858601061,0.0009834236552539683
2002-07-25,-0.008535422483189947,0.0009082348066706348
2002-07-26,0.018869031561936644,0.0005703108190634921
2002-07-29,0.04756529671689602,0.00024188166000396825
2002-07-30,0.01294946713857481,0.0003402963488928572
2002-07-31,0.0024161220402350025,0.0002931600285873015
2002-08-01,-0.026454482597137563,0.0002993358035714286
2002-08-02,-0.022670182685248896,0.000353379016765873
2002-08-05,-0.03541698302844676,0.00035696906876587305
2002-08-06,0.03310977098396073,0.00029756845334920644
2002-08-07,0.01728806240598768,0.0003766546960158731
2002-08-08,0.031837297430103106,0.0003296893695277778
2002-08-09,0.0037313569057033646,0.00032927772809920636
2002-08-12,-0.00736599659418502,0.00021359098414285718
2002-08-13,-0.018376206578254006,0.0002689828754325397
2002-08-14,0.03587823766301845,0.0003391793657301588
2002-08-15,0.013784086629196501,0.0004719819657777778
2002-08-16,-0.0029989024077323734,0.00022195149603571426
2002-08-19,0.023116634037264383,0.00015613765714285715
2002-08-20,-0.010644164123813304,0.0002091072972857143
2002-08-21,0.014306301054330284,0.00024285255339682538
2002-08-22,0.009665465973481169,0.00019128729375
2002-08-23,-0.021748855920469268,0.00018759894914285717
2002-08-26,0.006952611003302245,0.00020766506000396824
2002-08-27,-0.011614786368282282,0.00022864000514285715
2002-08-28,-0.0221206139869361,0.00014458705525396823
2002-08-29,0.000434242627123993,0.00020072860501587302
